Date,CP,Longwave_Rad_AVG,TEMP_MIN,RAD_SOL,RAIN,SampleID,Longitude,TDN_based_ADF,WIND_SPD,Latitude,B9,B11,Radiative_Direct_AVG,B7,NDWI,Radiative_Dif_AVG
2022-08-03,2.230373848,369.9282904166671,17.3,17.63,0.0,69,-54.839098,45.54053307,11.2,-20.446931,3475.0,3689.0,0.2542237416505561,3405.0,-0.0061366425746624,212.9677635737433
2022-08-03,2.223709384,369.9282904166671,17.3,17.63,0.0,69,-54.839098,49.43708436,11.2,-20.446931,3475.0,3689.0,0.2542237416505561,3405.0,-0.0061366425746624,212.9677635737433
2022-08-24,5.003295388,394.97662103004274,14.6,19.27,0.0,70,-54.83844733,53.62957861,14.5,-20.44684633,5716.0,2738.0,0.6333306519410588,2695.0,-0.0291298628077429,438.8941286907015
2022-08-24,4.916400454,394.97662103004274,14.6,19.27,0.0,70,-54.83844733,52.82765349,14.5,-20.44684633,5716.0,2738.0,0.6333306519410588,2695.0,-0.0291298628077429,438.8941286907015
2022-08-24,5.826622929,394.97662103004274,14.6,19.27,0.0,71,-54.83859467,52.11225514,14.5,-20.446358,7749.0,3165.0,0.6333306519410588,3407.0,0.0627776132662126,438.8941286907015
2022-08-24,6.002912647,394.97662103004274,14.6,19.27,0.0,71,-54.83859467,51.21145046,14.5,-20.446358,7749.0,3165.0,0.6333306519410588,3407.0,0.0627776132662126,438.8941286907015
2022-08-24,5.088650711,394.97662103004274,14.6,19.27,0.0,72,-54.83917867,52.6861468,14.5,-20.446368,7505.0,3295.0,0.6333306519410588,3383.0,0.0267316496824693,438.8941286907015
2022-08-24,5.014366771,394.97662103004274,14.6,19.27,0.0,72,-54.83917867,51.00433329,14.5,-20.446368,7505.0,3295.0,0.6333306519410588,3383.0,0.0267316496824693,438.8941286907015
2022-08-24,5.082901022,394.97662103004274,14.6,19.27,0.0,73,-54.83970767,45.97762787,14.5,-20.44668167,4967.0,2754.0,0.6333306519410588,2731.0,0.0104204096298957,438.8941286907015
2022-08-24,4.993727319,394.97662103004274,14.6,19.27,0.0,73,-54.83970767,44.96619128,14.5,-20.44668167,4967.0,2754.0,0.6333306519410588,2731.0,0.0104204096298957,438.8941286907015
2022-08-24,2.62865625,394.97662103004274,14.6,19.27,0.0,74,-54.83921267,44.42768088,14.5,-20.44693833,5283.0,3086.0,0.6333306519410588,3162.0,-0.0042303937520338,438.8941286907015
2022-08-24,2.623412048,394.97662103004274,14.6,19.27,0.0,74,-54.83921267,43.81754235,14.5,-20.44693833,5283.0,3086.0,0.6333306519410588,3162.0,-0.0042303937520338,438.8941286907015
2022-08-24,2.143874757,394.97662103004274,14.6,19.27,0.0,75,-54.839056,43.96892452,14.5,-20.446994,5410.0,3116.0,0.6333306519410588,3129.0,-0.0097213220998055,438.8941286907015
2022-08-24,2.320215403,394.97662103004274,14.6,19.27,0.0,75,-54.839056,42.86780896,14.5,-20.446994,5410.0,3116.0,0.6333306519410588,3129.0,-0.0097213220998055,438.8941286907015
2022-09-08,5.517078298,396.9933985416666,17.4,21.77,0.0,76,-54.83867117,54.53937836,19.2,-20.44675783,3451.0,3474.0,155.39209467289373,3311.0,-0.0153441473038141,98.2704145868124
2022-09-08,5.437476818,396.9933985416666,17.4,21.77,0.0,76,-54.83863333,55.76008132,19.2,-20.44660133,3476.0,3465.0,155.39209467289373,3303.0,-0.0146412884333821,98.2704145868124
2022-09-08,4.635479741,396.9933985416666,17.4,21.77,0.0,77,-54.83883833,49.88184933,19.2,-20.44620933,3503.0,3444.0,155.39209467289373,3277.0,-0.015929203539823,98.2704145868124
2022-09-08,4.7263715,396.9933985416666,17.4,21.77,0.0,77,-54.83883833,49.09764712,19.2,-20.44620933,3503.0,3444.0,155.39209467289373,3277.0,-0.015929203539823,98.2704145868124
2022-09-08,4.518474279,396.9933985416666,17.4,21.77,0.0,78,-54.83958,46.65341046,19.2,-20.44654033,3503.0,3654.0,155.39209467289373,3449.0,-0.0185365853658536,98.2704145868124
2022-09-08,4.520727883,396.9933985416666,17.4,21.77,0.0,78,-54.83958,48.86346292,19.2,-20.44654033,3503.0,3654.0,155.39209467289373,3449.0,-0.0185365853658536,98.2704145868124
2022-09-08,4.857595564,396.9933985416666,17.4,21.77,0.0,79,-54.838753,52.1304974,19.2,-20.446898,3444.0,3491.0,155.39209467289373,3326.0,-0.0101273148148148,98.2704145868124
2022-09-08,4.770016781,396.9933985416666,17.4,21.77,0.0,79,-54.838753,51.66965061,19.2,-20.446898,3444.0,3491.0,155.39209467289373,3326.0,-0.0101273148148148,98.2704145868124
2022-09-08,5.254616672,396.9933985416666,17.4,21.77,0.0,80,-54.83958967,52.31855989,19.2,-20.44653433,3503.0,3654.0,155.39209467289373,3449.0,-0.0185365853658536,98.2704145868124
2022-09-08,5.156308504,396.9933985416666,17.4,21.77,0.0,80,-54.83958967,53.05830801,19.2,-20.44653433,3503.0,3654.0,155.39209467289373,3449.0,-0.0185365853658536,98.2704145868124
2022-09-08,2.724853044,396.9933985416666,17.4,21.77,0.0,81,-54.83919,47.16882536,19.2,-20.44685133,3419.0,3532.0,155.39209467289373,3276.0,-0.0218429046723564,98.2704145868124
2022-09-08,2.72213363,396.9933985416666,17.4,21.77,0.0,81,-54.83919,46.66795262,19.2,-20.44685133,3419.0,3532.0,155.39209467289373,3276.0,-0.0218429046723564,98.2704145868124
2022-09-08,2.263555138,396.9933985416666,17.4,21.77,0.0,82,-54.839276,43.73030856,19.2,-20.446959,3446.0,3578.0,155.39209467289373,3304.0,-0.0130237825594563,98.2704145868124
2022-09-08,2.349407907,396.9933985416666,17.4,21.77,0.0,82,-54.839276,44.42764416,19.2,-20.446959,3446.0,3578.0,155.39209467289373,3304.0,-0.0130237825594563,98.2704145868124
2022-10-13,5.525871375,399.8058847916666,21.2,21.6,0.0,83,-54.83881133,53.99822474,16.1,-20.446649,3602.0,3523.0,42.7696588114051,3472.0,-0.0011366865586814,142.425670527375
2022-10-13,5.51760736,399.8058847916666,21.2,21.6,0.0,83,-54.83881133,51.61702,16.1,-20.446649,3602.0,3523.0,42.7696588114051,3472.0,-0.0011366865586814,142.425670527375
2022-10-13,6.342969674,399.8058847916666,21.2,21.6,0.0,84,-54.83845533,54.12061915,16.1,-20.44655367,3689.0,3598.0,42.7696588114051,3679.0,0.0314939434724091,142.425670527375
2022-10-13,6.409883893,399.8058847916666,21.2,21.6,0.0,84,-54.83845533,56.24990629,16.1,-20.44655367,3689.0,3598.0,42.7696588114051,3679.0,0.0314939434724091,142.425670527375
2022-10-13,5.961588672,399.8058847916666,21.2,21.6,0.0,85,-54.83887367,58.22656143,16.1,-20.44620033,3663.0,3559.0,42.7696588114051,3512.0,-0.0005622715771717,142.425670527375
2022-10-13,5.952681916,399.8058847916666,21.2,21.6,0.0,85,-54.83887367,61.83276443,16.1,-20.44620033,3663.0,3559.0,42.7696588114051,3512.0,-0.0005622715771717,142.425670527375
2022-10-13,7.43264317,399.8058847916666,21.2,21.6,0.0,86,-54.83945867,53.38577459,16.1,-20.44661767,3611.0,3753.0,42.7696588114051,3562.0,-0.0119994606983955,142.425670527375
2022-10-13,7.27529309,399.8058847916666,21.2,21.6,0.0,86,-54.83945867,54.75400907,16.1,-20.44661767,3611.0,3753.0,42.7696588114051,3562.0,-0.0119994606983955,142.425670527375
2022-10-13,6.596545217,399.8058847916666,21.2,21.6,0.0,87,-54.83877533,56.31959727,16.1,-20.44666533,3602.0,3523.0,42.7696588114051,3472.0,-0.0011366865586814,142.425670527375
2022-10-13,6.774830222,399.8058847916666,21.2,21.6,0.0,87,-54.83877533,56.71011609,16.1,-20.44666533,3602.0,3523.0,42.7696588114051,3472.0,-0.0011366865586814,142.425670527375
2022-10-13,6.573655061,399.8058847916666,21.2,21.6,0.0,88,-54.83885667,62.55497634,16.1,-20.44619733,3663.0,3559.0,42.7696588114051,3512.0,-0.0005622715771717,142.425670527375
2022-10-13,6.395988708,399.8058847916666,21.2,21.6,0.0,88,-54.83885667,57.91734778,16.1,-20.44619733,3663.0,3559.0,42.7696588114051,3512.0,-0.0005622715771717,142.425670527375
2022-10-13,7.317059553,399.8058847916666,21.2,21.6,0.0,89,-54.83945433,55.23757898,16.1,-20.44661933,3611.0,3753.0,42.7696588114051,3562.0,-0.0119994606983955,142.425670527375
2022-10-13,7.209802612,399.8058847916666,21.2,21.6,0.0,89,-54.83945433,56.27781036,16.1,-20.44661933,3611.0,3753.0,42.7696588114051,3562.0,-0.0119994606983955,142.425670527375
2022-10-13,3.102118611,399.8058847916666,21.2,21.6,0.0,90,-54.83909433,47.46546275,16.1,-20.44713733,3636.0,3639.0,42.7696588114051,3658.0,0.0170178282009724,142.425670527375
2022-10-13,3.187569365,399.8058847916666,21.2,21.6,0.0,90,-54.83909433,47.45718081,16.1,-20.44713733,3636.0,3639.0,42.7696588114051,3658.0,0.0170178282009724,142.425670527375
2022-10-13,3.095733169,399.8058847916666,21.2,21.6,0.0,91,-54.83920733,48.37706302,16.1,-20.446985,3606.0,3685.0,42.7696588114051,3547.0,0.0045921123716909,142.425670527375
2022-10-13,3.184182689,399.8058847916666,21.2,21.6,0.0,91,-54.83920733,50.92177821,16.1,-20.446985,3606.0,3685.0,42.7696588114051,3547.0,0.0045921123716909,142.425670527375
2022-11-03,11.28527577,333.1531491666667,23.8,26.51,0.4,92,-54.838467,59.57582613,22.1,-20.446566,4377.0,3831.0,314.93563732692195,4402.0,0.0815152241668664,69.67180108093059
2022-11-03,11.28527577,333.1531491666667,23.8,26.51,0.4,92,-54.838467,58.9879759,22.1,-20.446566,4377.0,3831.0,314.93563732692195,4402.0,0.0815152241668664,69.67180108093059
2022-11-03,6.529754381,333.1531491666667,23.8,26.51,0.4,93,-54.838841,54.61568769,22.1,-20.44644733,4374.0,3795.0,314.93563732692195,4410.0,0.0814474161926661,69.67180108093059
2022-11-03,6.529754381,333.1531491666667,23.8,26.51,0.4,93,-54.838841,56.22993068,22.1,-20.44644733,4374.0,3795.0,314.93563732692195,4410.0,0.0814474161926661,69.67180108093059
2022-11-03,6.245302578,333.1531491666667,23.8,26.51,0.4,94,-54.838975,59.86944291,22.1,-20.446119,4408.0,3799.0,314.93563732692195,4412.0,0.0836951278340569,69.67180108093059
2022-11-03,6.15734057,333.1531491666667,23.8,26.51,0.4,94,-54.838975,57.67164571,22.1,-20.446119,4408.0,3799.0,314.93563732692195,4412.0,0.0836951278340569,69.67180108093059
2022-11-03,5.846966965,333.1531491666667,23.8,26.51,0.4,95,-54.83974067,52.42788252,22.1,-20.44663,4639.0,4024.0,314.93563732692195,4610.0,0.0767465871285992,69.67180108093059
2022-11-03,5.758376556,333.1531491666667,23.8,26.51,0.4,95,-54.83974067,52.37077989,22.1,-20.44663,4639.0,4024.0,314.93563732692195,4610.0,0.0767465871285992,69.67180108093059
2022-11-03,8.834383197,333.1531491666667,23.8,26.51,0.4,96,-54.83848333,57.42872756,22.1,-20.44658267,4377.0,3831.0,314.93563732692195,4402.0,0.0815152241668664,69.67180108093059
2022-11-03,8.909389619,333.1531491666667,23.8,26.51,0.4,96,-54.83848333,57.98711437,22.1,-20.44658267,4377.0,3831.0,314.93563732692195,4402.0,0.0815152241668664,69.67180108093059
2022-11-03,7.061446936,333.1531491666667,23.8,26.51,0.4,97,-54.83885133,63.51403535,22.1,-20.446483,4383.0,3792.0,314.93563732692195,4361.0,0.0754601974887236,69.67180108093059
2022-11-03,7.142579579,333.1531491666667,23.8,26.51,0.4,97,-54.83885133,59.96361871,22.1,-20.446483,4383.0,3792.0,314.93563732692195,4361.0,0.0754601974887236,69.67180108093059
2022-11-03,6.7873313,333.1531491666667,23.8,26.51,0.4,98,-54.838971,58.16649217,22.1,-20.44608067,4476.0,3825.0,314.93563732692195,4415.0,0.081081081081081,69.67180108093059
2022-11-03,6.7873313,333.1531491666667,23.8,26.51,0.4,98,-54.838971,57.91258319,22.1,-20.44608067,4476.0,3825.0,314.93563732692195,4415.0,0.081081081081081,69.67180108093059
2022-11-03,6.172505598,333.1531491666667,23.8,26.51,0.4,99,-54.83974067,56.82182351,22.1,-20.44663,4639.0,4024.0,314.93563732692195,4610.0,0.0767465871285992,69.67180108093059
2022-11-03,6.078251733,333.1531491666667,23.8,26.51,0.4,99,-54.83974067,56.27132829,22.1,-20.44663,4639.0,4024.0,314.93563732692195,4610.0,0.0767465871285992,69.67180108093059
2022-11-03,3.839783221,333.1531491666667,23.8,26.51,0.4,100,-54.83919167,47.95723003,22.1,-20.447129,4532.0,4077.0,314.93563732692195,4654.0,0.0761386811692726,69.67180108093059
2022-11-03,3.74861537,333.1531491666667,23.8,26.51,0.4,100,-54.83919167,48.60888313,22.1,-20.447129,4532.0,4077.0,314.93563732692195,4654.0,0.0761386811692726,69.67180108093059
2022-11-03,4.685130458,333.1531491666667,23.8,26.51,0.4,101,-54.83906333,49.18051365,22.1,-20.44710233,4479.0,4076.0,314.93563732692195,4586.0,0.0615862783469552,69.67180108093059
2022-11-03,4.773529145,333.1531491666667,23.8,26.51,0.4,101,-54.83906333,49.45251349,22.1,-20.44710233,4479.0,4076.0,314.93563732692195,4586.0,0.0615862783469552,69.67180108093059
2022-11-16,7.012551963,341.9205299305555,20.9,30.24,0.0,102,-54.8392,60.82144633,14.7,-20.44662033,3732.0,3344.0,459.0945610842818,3576.0,0.0378362825492734,31.683867660999987
2022-11-16,6.936485826,341.9205299305555,20.9,30.24,0.0,102,-54.8392,60.22046799,14.7,-20.44662033,3732.0,3344.0,459.0945610842818,3576.0,0.0378362825492734,31.683867660999987
2022-11-16,6.692712603,341.9205299305555,20.9,30.24,0.0,103,-54.83891567,62.20618811,14.7,-20.44659167,3752.0,3300.0,459.0945610842818,3660.0,0.0526769054112243,31.683867660999987
2022-11-16,6.689376256,341.9205299305555,20.9,30.24,0.0,103,-54.83891567,62.03681113,14.7,-20.44659167,3752.0,3300.0,459.0945610842818,3660.0,0.0526769054112243,31.683867660999987
2022-11-16,7.691690092,341.9205299305555,20.9,30.24,0.0,104,-54.838761,61.50032705,14.7,-20.44644767,3854.0,3351.0,459.0945610842818,3791.0,0.060159865376525,31.683867660999987
2022-11-16,7.77442166,341.9205299305555,20.9,30.24,0.0,104,-54.838761,60.80495218,14.7,-20.44644767,3854.0,3351.0,459.0945610842818,3791.0,0.060159865376525,31.683867660999987
2022-11-16,10.3764658,341.9205299305555,20.9,30.24,0.0,105,-54.83861,61.74848091,14.7,-20.44650467,3866.0,3360.0,459.0945610842818,3786.0,0.0635451505016722,31.683867660999987
2022-11-16,10.2700468,341.9205299305555,20.9,30.24,0.0,105,-54.83861,62.58858256,14.7,-20.44650467,3866.0,3360.0,459.0945610842818,3786.0,0.0635451505016722,31.683867660999987
2022-11-16,3.764080749,341.9205299305555,20.9,30.24,0.0,106,-54.839328,55.21459755,14.7,-20.44703067,3923.0,3463.0,459.0945610842818,3974.0,0.084830866807611,31.683867660999987
2022-11-16,3.765958096,341.9205299305555,20.9,30.24,0.0,106,-54.839328,50.24819078,14.7,-20.44703067,3923.0,3463.0,459.0945610842818,3974.0,0.084830866807611,31.683867660999987
2022-11-16,3.313307795,341.9205299305555,20.9,30.24,0.0,107,-54.839336,48.22581516,14.7,-20.44689767,3833.0,3414.0,459.0945610842818,3679.0,0.0503477051460361,31.683867660999987
2022-11-16,3.225365994,341.9205299305555,20.9,30.24,0.0,107,-54.839336,47.64542383,14.7,-20.44689767,3833.0,3414.0,459.0945610842818,3679.0,0.0503477051460361,31.683867660999987
2022-11-29,6.782504718,391.7096439583332,22.5,27.7,0.0,108,-54.83891667,61.03904246,12.4,-20.44683733,4426.0,3659.0,327.07349574514546,4189.0,0.08525,66.86534109939583
2022-11-29,6.779123609,391.7096439583332,22.5,27.7,0.0,108,-54.83891667,61.70799257,12.4,-20.44683733,4426.0,3659.0,327.07349574514546,4189.0,0.08525,66.86534109939583
2022-11-29,7.425362234,391.7096439583332,22.5,27.7,0.0,109,-54.83890167,65.68387123,12.4,-20.44654067,4428.0,3795.0,327.07349574514546,4183.0,0.0564395822973644,66.86534109939583
2022-11-29,7.432772775,391.7096439583332,22.5,27.7,0.0,109,-54.83890167,66.47055506,12.4,-20.44654067,4428.0,3795.0,327.07349574514546,4183.0,0.0564395822973644,66.86534109939583
2022-11-29,6.26078705,391.7096439583332,22.5,27.7,0.0,110,-54.839277,59.8190781,12.4,-20.44642867,4734.0,4590.0,327.07349574514546,4789.0,0.0306230200633579,66.86534109939583
2022-11-29,6.43966668,391.7096439583332,22.5,27.7,0.0,110,-54.839277,62.53379538,12.4,-20.44642867,4734.0,4590.0,327.07349574514546,4789.0,0.0306230200633579,66.86534109939583
2022-11-29,7.34375275,391.7096439583332,22.5,27.7,0.0,111,-54.83950267,57.68945055,12.4,-20.44625767,4749.0,4150.0,327.07349574514546,4569.0,0.0617228125706534,66.86534109939583
2022-11-29,7.358432916,391.7096439583332,22.5,27.7,0.0,111,-54.83950267,59.36336075,12.4,-20.44625767,4749.0,4150.0,327.07349574514546,4569.0,0.0617228125706534,66.86534109939583
2022-11-29,3.901457377,391.7096439583332,22.5,27.7,0.0,112,-54.83928233,50.36191709,12.4,-20.447131,4451.0,3696.0,327.07349574514546,4525.0,0.12,66.86534109939583
2022-11-29,3.818504215,391.7096439583332,22.5,27.7,0.0,112,-54.83928233,50.43848775,12.4,-20.447131,4451.0,3696.0,327.07349574514546,4525.0,0.12,66.86534109939583
2022-11-29,3.54200336,391.7096439583332,22.5,27.7,0.0,113,-54.83914733,50.05227387,12.4,-20.447028,4448.0,3617.0,327.07349574514546,4375.0,0.1208070004861448,66.86534109939583
2022-11-29,3.366581448,391.7096439583332,22.5,27.7,0.0,113,-54.83914733,48.18443054,12.4,-20.447028,4448.0,3617.0,327.07349574514546,4375.0,0.1208070004861448,66.86534109939583
2022-12-08,8.878789887,419.12073826388894,22.5,27.3,0.4,114,-54.838885,58.98983715,12.4,-20.44665567,3923.0,3498.0,333.37484284168727,3778.0,0.0432166301969365,90.78815030240762
2022-12-08,8.816358815,419.12073826388894,22.5,27.3,0.4,114,-54.838885,59.28834045,12.4,-20.44665567,3923.0,3498.0,333.37484284168727,3778.0,0.0432166301969365,90.78815030240762
2022-12-08,7.284470086,419.12073826388894,22.5,27.3,0.4,115,-54.83908933,64.99296178,12.4,-20.44636967,3986.0,3549.0,333.37484284168727,3870.0,0.0494174367215749,90.78815030240762
2022-12-08,7.206412371,419.12073826388894,22.5,27.3,0.4,115,-54.83908933,63.44974869,12.4,-20.44636967,3986.0,3549.0,333.37484284168727,3870.0,0.0494174367215749,90.78815030240762
2022-12-08,8.86746866,419.12073826388894,22.5,27.3,0.4,116,-54.83929367,59.84674958,12.4,-20.446281,4106.0,3488.0,333.37484284168727,3938.0,0.0696185649506535,90.78815030240762
2022-12-08,9.040313642,419.12073826388894,22.5,27.3,0.4,116,-54.83929367,59.99212514,12.4,-20.446281,4106.0,3488.0,333.37484284168727,3938.0,0.0696185649506535,90.78815030240762
2022-12-08,8.854434332,419.12073826388894,22.5,27.3,0.4,117,-54.83992233,58.29646835,12.4,-20.44641533,4228.0,3662.0,333.37484284168727,4317.0,0.0923286652621142,90.78815030240762
2022-12-08,8.845606381,419.12073826388894,22.5,27.3,0.4,117,-54.83992233,55.37073983,12.4,-20.44641533,4228.0,3662.0,333.37484284168727,4317.0,0.0923286652621142,90.78815030240762
2022-12-08,8.174209225,419.12073826388894,22.5,27.3,0.4,118,-54.83886033,61.11751275,12.4,-20.44666267,3923.0,3498.0,333.37484284168727,3778.0,0.0432166301969365,90.78815030240762
2022-12-08,8.238356607,419.12073826388894,22.5,27.3,0.4,118,-54.83886033,60.64693166,12.4,-20.44666267,3923.0,3498.0,333.37484284168727,3778.0,0.0432166301969365,90.78815030240762
2022-12-08,6.632659458,419.12073826388894,22.5,27.3,0.4,119,-54.839064,59.63300601,12.4,-20.44637167,3986.0,3549.0,333.37484284168727,3870.0,0.0494174367215749,90.78815030240762
2022-12-08,6.728998863,419.12073826388894,22.5,27.3,0.4,119,-54.839064,59.52127029,12.4,-20.44637167,3986.0,3549.0,333.37484284168727,3870.0,0.0494174367215749,90.78815030240762
2022-12-08,6.947032966,419.12073826388894,22.5,27.3,0.4,120,-54.83935133,58.68149409,12.4,-20.446239,4106.0,3488.0,333.37484284168727,3938.0,0.0696185649506535,90.78815030240762
2022-12-08,7.116821456,419.12073826388894,22.5,27.3,0.4,120,-54.83935133,57.85210608,12.4,-20.446239,4106.0,3488.0,333.37484284168727,3938.0,0.0696185649506535,90.78815030240762
2022-12-08,3.102356296,419.12073826388894,22.5,27.3,0.4,121,-54.83932433,48.38306772,12.4,-20.44699367,4071.0,3582.0,333.37484284168727,4071.0,0.0840046029919447,90.78815030240762
2022-12-08,3.099263219,419.12073826388894,22.5,27.3,0.4,121,-54.83932433,46.71547257,12.4,-20.44699367,4071.0,3582.0,333.37484284168727,4071.0,0.0840046029919447,90.78815030240762
2022-12-08,3.18962694,419.12073826388894,22.5,27.3,0.4,122,-54.839234,50.01197029,12.4,-20.44686533,3989.0,3491.0,333.37484284168727,3882.0,0.0744962884411452,90.78815030240762
2022-12-08,3.096383937,419.12073826388894,22.5,27.3,0.4,122,-54.839234,50.27605839,12.4,-20.44686533,3989.0,3491.0,333.37484284168727,3882.0,0.0744962884411452,90.78815030240762
2022-12-14,5.53921984,405.4777061111111,25.7,21.85,3.3,123,-54.83875967,56.18176664,9.5,-20.44690667,3972.0,3532.0,349.57749308308246,3841.0,0.0400869683380894,77.26471245471528
2022-12-14,5.533699939,405.4777061111111,25.7,21.85,3.3,123,-54.83875967,54.18502918,9.5,-20.44690667,3972.0,3532.0,349.57749308308246,3841.0,0.0400869683380894,77.26471245471528
2022-12-14,6.422165559,405.4777061111111,25.7,21.85,3.3,124,-54.838639,59.67405631,9.5,-20.44702633,4044.0,3534.0,349.57749308308246,3922.0,0.0693877551020408,77.26471245471528
2022-12-14,6.5981153,405.4777061111111,25.7,21.85,3.3,124,-54.838639,58.78550362,9.5,-20.44702633,4044.0,3534.0,349.57749308308246,3922.0,0.0693877551020408,77.26471245471528
2022-12-14,5.448168805,405.4777061111111,25.7,21.85,3.3,125,-54.83838667,55.02744909,9.5,-20.44676633,4059.0,3565.0,349.57749308308246,4239.0,0.0909090909090909,77.26471245471528
2022-12-14,5.536042496,405.4777061111111,25.7,21.85,3.3,125,-54.83838667,54.60297005,9.5,-20.44676633,4059.0,3565.0,349.57749308308246,4239.0,0.0909090909090909,77.26471245471528
2022-12-14,6.765042953,405.4777061111111,25.7,21.85,3.3,126,-54.838541,54.93817007,9.5,-20.44618733,4189.0,3527.0,349.57749308308246,4249.0,0.0992210445664666,77.26471245471528
2022-12-14,6.765042953,405.4777061111111,25.7,21.85,3.3,126,-54.838541,56.39175597,9.5,-20.44618733,4189.0,3527.0,349.57749308308246,4249.0,0.0992210445664666,77.26471245471528
2022-12-14,3.872089847,405.4777061111111,25.7,21.85,3.3,127,-54.839372,49.09963233,9.5,-20.44689467,4096.0,3625.0,349.57749308308246,4057.0,0.0648781116986972,77.26471245471528
2022-12-14,3.862433763,405.4777061111111,25.7,21.85,3.3,127,-54.839372,51.63133684,9.5,-20.44689467,4096.0,3625.0,349.57749308308246,4057.0,0.0648781116986972,77.26471245471528
2022-12-14,2.70729826,405.4777061111111,25.7,21.85,3.3,128,-54.83928167,46.51708307,9.5,-20.44685567,4051.0,3569.0,349.57749308308246,3984.0,0.0660735313358628,77.26471245471528
2022-12-14,2.798811954,405.4777061111111,25.7,21.85,3.3,128,-54.83928167,46.34537039,9.5,-20.44685567,4051.0,3569.0,349.57749308308246,3984.0,0.0660735313358628,77.26471245471528
2023-01-13,12.84745318,406.4433280555554,21.7,23.35,0.6,129,-54.83970533,56.04455877,15.2,-20.446494,2234.0,1974.0,18.39523833947153,2398.0,0.0865340120314669,109.29350616211728
2023-01-13,12.94077772,406.4433280555554,21.7,23.35,0.6,129,-54.83970533,58.09555815,15.2,-20.446494,2234.0,1974.0,18.39523833947153,2398.0,0.0865340120314669,109.29350616211728
2023-01-13,14.97255333,406.4433280555554,21.7,23.35,0.6,130,-54.83957967,56.85898933,15.2,-20.446353,2219.0,1729.0,18.39523833947153,2079.0,0.0883205905615607,109.29350616211728
2023-01-13,15.28227408,406.4433280555554,21.7,23.35,0.6,130,-54.83957967,59.5808137,15.2,-20.446353,2219.0,1729.0,18.39523833947153,2079.0,0.0883205905615607,109.29350616211728
2023-01-13,11.62889458,406.4433280555554,21.7,23.35,0.6,131,-54.83886333,55.69850668,15.2,-20.44649567,2984.0,2642.0,18.39523833947153,3088.0,0.0784792465992326,109.29350616211728
2023-01-13,11.85469836,406.4433280555554,21.7,23.35,0.6,131,-54.83886333,57.33882079,15.2,-20.44649567,2984.0,2642.0,18.39523833947153,3088.0,0.0784792465992326,109.29350616211728
2023-01-13,11.21134007,406.4433280555554,21.7,23.35,0.6,132,-54.838894,57.43209519,15.2,-20.446131,3056.0,3025.0,18.39523833947153,3603.0,0.0877563329312424,109.29350616211728
2023-01-13,11.44126471,406.4433280555554,21.7,23.35,0.6,132,-54.838894,57.82975226,15.2,-20.446131,3056.0,3025.0,18.39523833947153,3603.0,0.0877563329312424,109.29350616211728
2023-01-13,11.29850205,406.4433280555554,21.7,23.35,0.6,133,-54.839732,59.53320675,15.2,-20.44652533,2181.0,1945.0,18.39523833947153,2443.0,0.0968191316461574,109.29350616211728
2023-01-13,11.50150353,406.4433280555554,21.7,23.35,0.6,133,-54.839732,57.00212789,15.2,-20.44652533,2181.0,1945.0,18.39523833947153,2443.0,0.0968191316461574,109.29350616211728
2023-01-13,9.346861909,406.4433280555554,21.7,23.35,0.6,134,-54.83957867,55.68850288,15.2,-20.44636867,2219.0,1729.0,18.39523833947153,2079.0,0.0883205905615607,109.29350616211728
2023-01-13,9.562553545,406.4433280555554,21.7,23.35,0.6,134,-54.83957867,56.09451303,15.2,-20.44636867,2219.0,1729.0,18.39523833947153,2079.0,0.0883205905615607,109.29350616211728
2023-01-13,11.24260347,406.4433280555554,21.7,23.35,0.6,135,-54.83935233,54.69502026,15.2,-20.44696467,3149.0,2755.0,18.39523833947153,3516.0,0.1446755665942254,109.29350616211728
2023-01-13,11.46745554,406.4433280555554,21.7,23.35,0.6,135,-54.83935233,53.35925066,15.2,-20.44696467,3149.0,2755.0,18.39523833947153,3516.0,0.1446755665942254,109.29350616211728
2023-01-13,5.35946659,406.4433280555554,21.7,23.35,0.6,136,-54.839212,47.85295272,15.2,-20.44685833,3173.0,2827.0,18.39523833947153,3515.0,0.1290819470117067,109.29350616211728
2023-01-13,5.585560738,406.4433280555554,21.7,23.35,0.6,136,-54.839212,48.19630659,15.2,-20.44685833,3173.0,2827.0,18.39523833947153,3515.0,0.1290819470117067,109.29350616211728
2023-01-26,3.447456816,407.7403477083332,21.2,26.73,2.9,137,-54.83952667,58.77634488,7.0,-20.44685033,3863.0,3398.0,266.04520471497386,3907.0,0.0689135498013426,81.81618801840274
2023-01-26,3.657080001,407.7403477083332,21.2,26.73,2.9,137,-54.83952667,59.110245,7.0,-20.44685033,3863.0,3398.0,266.04520471497386,3907.0,0.0689135498013426,81.81618801840274
2023-01-26,16.57818832,407.7403477083332,21.2,26.73,2.9,138,-54.83962267,57.14413797,7.0,-20.446771,3869.0,3483.0,266.04520471497386,3834.0,0.0550732501356484,81.81618801840274
2023-01-26,16.77561367,407.7403477083332,21.2,26.73,2.9,138,-54.83962267,58.31329542,7.0,-20.446771,3869.0,3483.0,266.04520471497386,3834.0,0.0550732501356484,81.81618801840274
2023-01-26,13.26584631,407.7403477083332,21.2,26.73,2.9,139,-54.839911,56.95634528,7.0,-20.44642167,3878.0,3385.0,266.04520471497386,4056.0,0.0924932975871313,81.81618801840274
