Sample,Sub_Sample,Date_std,granule_id,granule_time,cloud_cover,B10__2DAP5x5_IQR,B10__2DAP5x5_MED,B10__BUF30m_IQR,B10__BUF30m_MED,B11__2DAP5x5_IQR,B11__2DAP5x5_MED,B11__BUF30m_IQR,B11__BUF30m_MED,B12__2DAP5x5_IQR,B12__2DAP5x5_MED,B12__BUF30m_IQR,B12__BUF30m_MED,B1__2DAP5x5_IQR,B1__2DAP5x5_MED,B1__BUF30m_IQR,B1__BUF30m_MED,B2__2DAP5x5_IQR,B2__2DAP5x5_MED,B2__BUF30m_IQR,B2__BUF30m_MED,B3__2DAP5x5_IQR,B3__2DAP5x5_MED,B3__BUF30m_IQR,B3__BUF30m_MED,B4__2DAP5x5_IQR,B4__2DAP5x5_MED,B4__BUF30m_IQR,B4__BUF30m_MED,B5__2DAP5x5_IQR,B5__2DAP5x5_MED,B5__BUF30m_IQR,B5__BUF30m_MED,B6__2DAP5x5_IQR,B6__2DAP5x5_MED,B6__BUF30m_IQR,B6__BUF30m_MED,B7__2DAP5x5_IQR,B7__2DAP5x5_MED,B7__BUF30m_IQR,B7__BUF30m_MED,B8A__2DAP5x5_IQR,B8A__2DAP5x5_MED,B8A__BUF30m_IQR,B8A__BUF30m_MED,B8__2DAP5x5_IQR,B8__2DAP5x5_MED,B8__BUF30m_IQR,B8__BUF30m_MED,B9__2DAP5x5_IQR,B9__2DAP5x5_MED,B9__BUF30m_IQR,B9__BUF30m_MED
1,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,132.0,2434.0,33.0,2486.0,74.0,1685.0,68.0,1725.0,27.0,332.0,22.0,310.0,24.0,359.0,7.0,355.0,35.0,654.0,26.0,652.0,47.0,978.0,11.0,971.0,40.0,1326.0,25.0,1325.0,47.0,1943.0,65.0,1966.0,60.0,2162.0,77.0,2190.0,115.0,2333.0,104.0,2400.0,88.0,2133.0,101.0,2153.0,10.0,624.0,5.0,637.0
1,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,132.0,2434.0,33.0,2486.0,74.0,1685.0,68.0,1725.0,27.0,332.0,22.0,310.0,24.0,359.0,7.0,355.0,35.0,654.0,26.0,652.0,47.0,978.0,11.0,971.0,40.0,1326.0,25.0,1325.0,47.0,1943.0,65.0,1966.0,60.0,2162.0,77.0,2190.0,115.0,2333.0,104.0,2400.0,88.0,2133.0,101.0,2153.0,10.0,624.0,5.0,637.0
2,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,98.0,2348.0,89.0,2337.0,51.0,1685.0,18.0,1682.0,30.0,340.0,0.0,369.0,25.0,360.0,29.0,376.0,41.0,653.0,36.0,662.0,46.0,986.0,28.0,1000.0,29.0,1335.0,37.0,1344.0,51.0,1904.0,88.0,1959.0,47.0,2110.0,111.0,2200.0,77.0,2288.0,142.0,2331.0,73.0,2066.0,128.0,2181.0,9.0,607.0,0.0,607.0
2,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,98.0,2348.0,89.0,2337.0,51.0,1685.0,18.0,1682.0,30.0,340.0,0.0,369.0,25.0,360.0,29.0,376.0,41.0,653.0,36.0,662.0,46.0,986.0,28.0,1000.0,29.0,1335.0,37.0,1344.0,51.0,1904.0,88.0,1959.0,47.0,2110.0,111.0,2200.0,77.0,2288.0,142.0,2331.0,73.0,2066.0,128.0,2181.0,9.0,607.0,0.0,607.0
3,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,130.0,2417.0,66.0,2342.0,39.0,1654.0,37.0,1654.0,28.0,332.0,20.0,339.0,13.0,357.0,10.0,359.0,10.0,651.0,22.0,647.0,74.0,971.0,6.0,984.0,49.0,1325.0,14.0,1335.0,62.0,1938.0,24.0,1925.0,77.0,2143.0,30.0,2139.0,122.0,2327.0,41.0,2306.0,103.0,2119.0,48.0,2085.0,30.0,622.0,15.0,607.0
3,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,130.0,2417.0,66.0,2342.0,39.0,1654.0,37.0,1654.0,28.0,332.0,20.0,339.0,13.0,357.0,10.0,359.0,10.0,651.0,22.0,647.0,74.0,971.0,6.0,984.0,49.0,1325.0,14.0,1335.0,62.0,1938.0,24.0,1925.0,77.0,2143.0,30.0,2139.0,122.0,2327.0,41.0,2306.0,103.0,2119.0,48.0,2085.0,30.0,622.0,15.0,607.0
4,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2404.0,74.0,2314.0,108.0,1663.0,15.0,1663.0,21.0,339.0,2.0,341.0,22.0,367.0,15.0,367.0,26.0,656.0,6.0,651.0,91.0,985.0,5.0,986.0,91.0,1335.0,19.0,1336.0,45.0,1904.0,21.0,1923.0,60.0,2110.0,32.0,2111.0,60.0,2286.0,44.0,2292.0,70.0,2072.0,44.0,2089.0,15.0,609.0,0.0,609.0
4,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2404.0,74.0,2314.0,108.0,1663.0,15.0,1663.0,21.0,339.0,2.0,341.0,22.0,367.0,15.0,367.0,26.0,656.0,6.0,651.0,91.0,985.0,5.0,986.0,91.0,1335.0,19.0,1336.0,45.0,1904.0,21.0,1923.0,60.0,2110.0,32.0,2111.0,60.0,2286.0,44.0,2292.0,70.0,2072.0,44.0,2089.0,15.0,609.0,0.0,609.0
5,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,130.0,2417.0,66.0,2342.0,39.0,1654.0,37.0,1654.0,28.0,332.0,20.0,339.0,13.0,357.0,10.0,359.0,10.0,651.0,22.0,647.0,74.0,971.0,6.0,984.0,49.0,1325.0,14.0,1335.0,62.0,1938.0,24.0,1925.0,77.0,2143.0,30.0,2139.0,122.0,2327.0,41.0,2306.0,103.0,2119.0,48.0,2085.0,30.0,622.0,15.0,607.0
5,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,130.0,2417.0,66.0,2342.0,39.0,1654.0,37.0,1654.0,28.0,332.0,20.0,339.0,13.0,357.0,10.0,359.0,10.0,651.0,22.0,647.0,74.0,971.0,6.0,984.0,49.0,1325.0,14.0,1335.0,62.0,1938.0,24.0,1925.0,77.0,2143.0,30.0,2139.0,122.0,2327.0,41.0,2306.0,103.0,2119.0,48.0,2085.0,30.0,622.0,15.0,607.0
6,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2404.0,74.0,2314.0,108.0,1663.0,15.0,1663.0,21.0,339.0,2.0,341.0,22.0,367.0,15.0,367.0,26.0,656.0,6.0,651.0,91.0,985.0,5.0,986.0,91.0,1335.0,19.0,1336.0,45.0,1904.0,21.0,1923.0,60.0,2110.0,32.0,2111.0,60.0,2286.0,44.0,2292.0,70.0,2072.0,44.0,2089.0,15.0,609.0,0.0,609.0
6,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2404.0,74.0,2314.0,108.0,1663.0,15.0,1663.0,21.0,339.0,2.0,341.0,22.0,367.0,15.0,367.0,26.0,656.0,6.0,651.0,91.0,985.0,5.0,986.0,91.0,1335.0,19.0,1336.0,45.0,1904.0,21.0,1923.0,60.0,2110.0,32.0,2111.0,60.0,2286.0,44.0,2292.0,70.0,2072.0,44.0,2089.0,15.0,609.0,0.0,609.0
7,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2390.0,64.0,2443.0,53.0,1690.0,18.0,1665.0,19.0,339.0,59.0,398.0,23.0,361.0,63.0,393.0,37.0,654.0,61.0,680.0,42.0,984.0,40.0,978.0,36.0,1332.0,46.0,1332.0,76.0,1949.0,151.0,2044.0,96.0,2165.0,209.0,2287.0,139.0,2331.0,192.0,2485.0,148.0,2122.0,209.0,2299.0,25.0,624.0,0.0,624.0
7,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2390.0,64.0,2443.0,53.0,1690.0,18.0,1665.0,19.0,339.0,59.0,398.0,23.0,361.0,63.0,393.0,37.0,654.0,61.0,680.0,42.0,984.0,40.0,978.0,36.0,1332.0,46.0,1332.0,76.0,1949.0,151.0,2044.0,96.0,2165.0,209.0,2287.0,139.0,2331.0,192.0,2485.0,148.0,2122.0,209.0,2299.0,25.0,624.0,0.0,624.0
8,1,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2390.0,64.0,2443.0,53.0,1690.0,18.0,1665.0,19.0,339.0,59.0,398.0,23.0,361.0,63.0,393.0,37.0,654.0,61.0,680.0,42.0,984.0,40.0,978.0,36.0,1332.0,46.0,1332.0,76.0,1949.0,151.0,2044.0,96.0,2165.0,209.0,2287.0,139.0,2331.0,192.0,2485.0,148.0,2122.0,209.0,2299.0,25.0,624.0,0.0,624.0
8,2,2022-07-06,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,,,,,166.0,2390.0,64.0,2443.0,53.0,1690.0,18.0,1665.0,19.0,339.0,59.0,398.0,23.0,361.0,63.0,393.0,37.0,654.0,61.0,680.0,42.0,984.0,40.0,978.0,36.0,1332.0,46.0,1332.0,76.0,1949.0,151.0,2044.0,96.0,2165.0,209.0,2287.0,139.0,2331.0,192.0,2485.0,148.0,2122.0,209.0,2299.0,25.0,624.0,0.0,624.0
9,1,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,131.0,2524.0,48.0,2394.0,90.0,1731.0,20.0,1671.0,15.0,319.0,6.0,312.0,20.0,364.0,12.0,350.0,29.0,691.0,3.0,672.0,34.0,1073.0,6.0,1049.0,29.0,1383.0,10.0,1364.0,54.0,1965.0,3.0,1959.0,55.0,2198.0,8.0,2185.0,118.0,2390.0,4.0,2348.0,95.0,2179.0,32.0,2153.0,6.0,482.0,0.0,478.0
9,2,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,131.0,2524.0,48.0,2394.0,90.0,1731.0,20.0,1671.0,15.0,319.0,6.0,312.0,20.0,364.0,12.0,350.0,29.0,691.0,3.0,672.0,34.0,1073.0,6.0,1049.0,29.0,1383.0,10.0,1364.0,54.0,1965.0,3.0,1959.0,55.0,2198.0,8.0,2185.0,118.0,2390.0,4.0,2348.0,95.0,2179.0,32.0,2153.0,6.0,482.0,0.0,478.0
10,1,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,125.0,2471.0,176.0,2506.0,117.0,1722.0,53.0,1670.0,24.0,343.0,27.0,380.0,25.0,372.0,36.0,408.0,43.0,693.0,58.0,763.0,35.0,1067.0,30.0,1075.0,45.0,1379.0,57.0,1383.0,64.0,1975.0,162.0,2073.0,108.0,2200.0,244.0,2341.0,169.0,2398.0,254.0,2534.0,127.0,2195.0,337.0,2308.0,17.0,483.0,15.0,494.0
10,2,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,125.0,2471.0,176.0,2506.0,117.0,1722.0,53.0,1670.0,24.0,343.0,27.0,380.0,25.0,372.0,36.0,408.0,43.0,693.0,58.0,763.0,35.0,1067.0,30.0,1075.0,45.0,1379.0,57.0,1383.0,64.0,1975.0,162.0,2073.0,108.0,2200.0,244.0,2341.0,169.0,2398.0,254.0,2534.0,127.0,2195.0,337.0,2308.0,17.0,483.0,15.0,494.0
11,1,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,77.0,2492.0,22.0,2456.0,63.0,1735.0,2.0,1722.0,30.0,337.0,0.0,353.0,36.0,370.0,24.0,376.0,37.0,693.0,22.0,690.0,35.0,1075.0,39.0,1067.0,34.0,1383.0,20.0,1379.0,58.0,1972.0,58.0,1994.0,88.0,2198.0,115.0,2225.0,124.0,2395.0,124.0,2415.0,138.0,2170.0,96.0,2195.0,15.0,487.0,15.0,479.0
11,2,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,164.0,2492.0,105.0,2453.0,100.0,1735.0,16.0,1709.0,16.0,344.0,27.0,380.0,32.0,376.0,30.0,408.0,35.0,701.0,80.0,718.0,36.0,1069.0,25.0,1052.0,43.0,1383.0,89.0,1314.0,65.0,1978.0,186.0,1841.0,107.0,2213.0,271.0,2073.0,145.0,2452.0,275.0,2221.0,164.0,2219.0,302.0,2050.0,16.0,494.0,11.0,494.0
12,1,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,190.0,2540.0,67.0,2426.0,107.0,1719.0,64.0,1719.0,11.0,319.0,0.0,319.0,21.0,366.0,8.0,358.0,24.0,690.0,8.0,672.0,38.0,1061.0,23.0,1066.0,20.0,1374.0,26.0,1381.0,45.0,1961.0,8.0,1941.0,82.0,2198.0,23.0,2166.0,154.0,2390.0,3.0,2345.0,124.0,2171.0,8.0,2130.0,20.0,482.0,0.0,482.0
12,2,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,190.0,2540.0,67.0,2426.0,107.0,1719.0,64.0,1719.0,11.0,319.0,0.0,319.0,21.0,366.0,8.0,358.0,24.0,690.0,8.0,672.0,38.0,1061.0,23.0,1066.0,20.0,1374.0,26.0,1381.0,45.0,1961.0,8.0,1941.0,82.0,2198.0,23.0,2166.0,154.0,2390.0,3.0,2345.0,124.0,2171.0,8.0,2130.0,20.0,482.0,0.0,482.0
13,1,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,263.0,2506.0,103.0,2553.0,185.0,1731.0,127.0,1671.0,16.0,343.0,36.0,380.0,36.0,376.0,42.0,408.0,34.0,697.0,62.0,718.0,67.0,1069.0,23.0,1060.0,59.0,1387.0,38.0,1383.0,61.0,1966.0,111.0,2075.0,87.0,2202.0,192.0,2357.0,154.0,2418.0,161.0,2579.0,118.0,2187.0,203.0,2381.0,19.0,494.0,0.0,494.0
13,2,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,263.0,2506.0,103.0,2553.0,185.0,1731.0,127.0,1671.0,16.0,343.0,36.0,380.0,36.0,376.0,42.0,408.0,34.0,697.0,62.0,718.0,67.0,1069.0,23.0,1060.0,59.0,1387.0,38.0,1383.0,61.0,1966.0,111.0,2075.0,87.0,2202.0,192.0,2357.0,154.0,2418.0,161.0,2579.0,118.0,2187.0,203.0,2381.0,19.0,494.0,0.0,494.0
14,1,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,125.0,2471.0,176.0,2506.0,117.0,1722.0,53.0,1670.0,24.0,343.0,27.0,380.0,25.0,372.0,36.0,408.0,43.0,693.0,58.0,763.0,35.0,1067.0,30.0,1075.0,45.0,1379.0,57.0,1383.0,64.0,1975.0,162.0,2073.0,108.0,2200.0,244.0,2341.0,169.0,2398.0,254.0,2534.0,127.0,2195.0,337.0,2308.0,17.0,483.0,15.0,494.0
14,2,2022-07-21,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,,,,,125.0,2471.0,176.0,2506.0,117.0,1722.0,53.0,1670.0,24.0,343.0,27.0,380.0,25.0,372.0,36.0,408.0,43.0,693.0,58.0,763.0,35.0,1067.0,30.0,1075.0,45.0,1379.0,57.0,1383.0,64.0,1975.0,162.0,2073.0,108.0,2200.0,244.0,2341.0,169.0,2398.0,254.0,2534.0,127.0,2195.0,337.0,2308.0,17.0,483.0,15.0,494.0
15,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,217.0,6703.0,168.0,6574.0,258.0,5151.0,178.0,4997.0,51.0,8303.0,17.0,8277.0,124.0,7903.0,124.0,7875.0,109.0,7951.0,139.0,7903.0,155.0,7761.0,140.0,7694.0,176.0,7443.0,168.0,7383.0,168.0,7718.0,134.0,7627.0,176.0,8057.0,127.0,7951.0,163.0,8075.0,128.0,7979.0,171.0,7546.0,171.0,7503.0,35.0,810.0,14.0,803.0
15,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,217.0,6703.0,168.0,6574.0,258.0,5151.0,178.0,4997.0,51.0,8303.0,17.0,8277.0,124.0,7903.0,124.0,7875.0,109.0,7951.0,139.0,7903.0,155.0,7761.0,140.0,7694.0,176.0,7443.0,168.0,7383.0,168.0,7718.0,134.0,7627.0,176.0,8057.0,127.0,7951.0,163.0,8075.0,128.0,7979.0,171.0,7546.0,171.0,7503.0,35.0,810.0,14.0,803.0
16,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,544.0,6521.0,140.0,6555.0,455.0,5035.0,121.0,5162.0,178.0,8205.0,0.0,8205.0,398.0,7726.0,59.0,7726.0,412.0,7782.0,68.0,7782.0,405.0,7593.0,81.0,7616.0,396.0,7304.0,55.0,7320.0,369.0,7540.0,111.0,7569.0,370.0,7892.0,74.0,7927.0,382.0,7920.0,77.0,7977.0,555.0,7315.0,107.0,7315.0,77.0,770.0,0.0,770.0
16,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,544.0,6521.0,140.0,6555.0,455.0,5035.0,121.0,5162.0,178.0,8205.0,0.0,8205.0,398.0,7726.0,59.0,7726.0,412.0,7782.0,68.0,7782.0,405.0,7593.0,81.0,7616.0,396.0,7304.0,55.0,7320.0,369.0,7540.0,111.0,7569.0,370.0,7892.0,74.0,7927.0,382.0,7920.0,77.0,7977.0,555.0,7315.0,107.0,7315.0,77.0,770.0,0.0,770.0
17,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,275.0,6654.0,37.0,6560.0,301.0,5132.0,35.0,5006.0,78.0,8280.0,20.0,8280.0,107.0,7901.0,115.0,7765.0,162.0,7936.0,107.0,7831.0,174.0,7737.0,61.0,7639.0,188.0,7431.0,46.0,7340.0,189.0,7678.0,16.0,7587.0,187.0,8010.0,20.0,7939.0,174.0,8045.0,45.0,7980.0,185.0,7503.0,142.0,7367.0,39.0,790.0,1.0,790.0
17,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,275.0,6654.0,37.0,6560.0,301.0,5132.0,35.0,5006.0,78.0,8280.0,20.0,8280.0,107.0,7901.0,115.0,7765.0,162.0,7936.0,107.0,7831.0,174.0,7737.0,61.0,7639.0,188.0,7431.0,46.0,7340.0,189.0,7678.0,16.0,7587.0,187.0,8010.0,20.0,7939.0,174.0,8045.0,45.0,7980.0,185.0,7503.0,142.0,7367.0,39.0,790.0,1.0,790.0
18,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,217.0,6603.0,223.0,6838.0,257.0,5138.0,359.0,5274.0,36.0,8260.0,78.0,8337.0,160.0,7863.0,119.0,7932.0,183.0,7902.0,134.0,8015.0,163.0,7676.0,139.0,7858.0,191.0,7383.0,172.0,7540.0,169.0,7627.0,181.0,7787.0,136.0,7965.0,193.0,8104.0,122.0,7997.0,195.0,8119.0,231.0,7466.0,123.0,7575.0,15.0,789.0,39.0,828.0
18,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,217.0,6603.0,223.0,6838.0,257.0,5138.0,359.0,5274.0,36.0,8260.0,78.0,8337.0,160.0,7863.0,119.0,7932.0,183.0,7902.0,134.0,8015.0,163.0,7676.0,139.0,7858.0,191.0,7383.0,172.0,7540.0,169.0,7627.0,181.0,7787.0,136.0,7965.0,193.0,8104.0,122.0,7997.0,195.0,8119.0,231.0,7466.0,123.0,7575.0,15.0,789.0,39.0,828.0
19,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,356.0,6521.0,48.0,6588.0,308.0,4927.0,25.0,5173.0,72.0,8205.0,22.0,8183.0,386.0,7726.0,58.0,7768.0,376.0,7771.0,46.0,7807.0,342.0,7593.0,40.0,7645.0,294.0,7304.0,36.0,7322.0,277.0,7540.0,36.0,7599.0,244.0,7892.0,43.0,7959.0,272.0,7920.0,54.0,7997.0,447.0,7315.0,54.0,7354.0,19.0,770.0,1.0,769.0
19,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,356.0,6521.0,48.0,6588.0,308.0,4927.0,25.0,5173.0,72.0,8205.0,22.0,8183.0,386.0,7726.0,58.0,7768.0,376.0,7771.0,46.0,7807.0,342.0,7593.0,40.0,7645.0,294.0,7304.0,36.0,7322.0,277.0,7540.0,36.0,7599.0,244.0,7892.0,43.0,7959.0,272.0,7920.0,54.0,7997.0,447.0,7315.0,54.0,7354.0,19.0,770.0,1.0,769.0
20,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,468.0,6588.0,223.0,6844.0,348.0,5132.0,153.0,5394.0,106.0,8260.0,26.0,8337.0,355.0,7784.0,162.0,7905.0,377.0,7831.0,184.0,7970.0,355.0,7661.0,197.0,7798.0,351.0,7340.0,166.0,7528.0,342.0,7605.0,174.0,7788.0,320.0,7959.0,129.0,8147.0,311.0,7990.0,160.0,8182.0,472.0,7369.0,252.0,7504.0,44.0,789.0,14.0,828.0
20,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,468.0,6588.0,223.0,6844.0,348.0,5132.0,153.0,5394.0,106.0,8260.0,26.0,8337.0,355.0,7784.0,162.0,7905.0,377.0,7831.0,184.0,7970.0,355.0,7661.0,197.0,7798.0,351.0,7340.0,166.0,7528.0,342.0,7605.0,174.0,7788.0,320.0,7959.0,129.0,8147.0,311.0,7990.0,160.0,8182.0,472.0,7369.0,252.0,7504.0,44.0,789.0,14.0,828.0
21,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,183.0,6651.0,19.0,6560.0,189.0,5052.0,46.0,5020.0,51.0,8280.0,20.0,8260.0,163.0,7875.0,81.0,7848.0,187.0,7911.0,64.0,7872.0,190.0,7724.0,37.0,7668.0,191.0,7410.0,20.0,7347.0,189.0,7678.0,3.0,7601.0,170.0,8010.0,13.0,7948.0,166.0,8045.0,10.0,7982.0,212.0,7503.0,106.0,7458.0,25.0,803.0,1.0,789.0
21,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,183.0,6651.0,19.0,6560.0,189.0,5052.0,46.0,5020.0,51.0,8280.0,20.0,8260.0,163.0,7875.0,81.0,7848.0,187.0,7911.0,64.0,7872.0,190.0,7724.0,37.0,7668.0,191.0,7410.0,20.0,7347.0,189.0,7678.0,3.0,7601.0,170.0,8010.0,13.0,7948.0,166.0,8045.0,10.0,7982.0,212.0,7503.0,106.0,7458.0,25.0,803.0,1.0,789.0
22,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,243.0,6708.0,85.0,6768.0,254.0,5164.0,123.0,5208.0,39.0,8305.0,0.0,8277.0,116.0,7905.0,47.0,7981.0,139.0,7955.0,25.0,8011.0,163.0,7773.0,64.0,7816.0,181.0,7463.0,92.0,7515.0,180.0,7718.0,78.0,7744.0,178.0,8058.0,119.0,8075.0,172.0,8075.0,112.0,8099.0,150.0,7504.0,37.0,7601.0,25.0,814.0,0.0,803.0
22,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,243.0,6708.0,85.0,6768.0,254.0,5164.0,123.0,5208.0,39.0,8305.0,0.0,8277.0,116.0,7905.0,47.0,7981.0,139.0,7955.0,25.0,8011.0,163.0,7773.0,64.0,7816.0,181.0,7463.0,92.0,7515.0,180.0,7718.0,78.0,7744.0,178.0,8058.0,119.0,8075.0,172.0,8075.0,112.0,8099.0,150.0,7504.0,37.0,7601.0,25.0,814.0,0.0,803.0
23,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,559.0,6570.0,319.0,6654.0,433.0,5162.0,248.0,5263.0,111.0,8277.0,0.0,8311.0,359.0,7784.0,230.0,7762.0,408.0,7831.0,233.0,7831.0,416.0,7661.0,232.0,7661.0,425.0,7340.0,229.0,7392.0,405.0,7601.0,206.0,7640.0,390.0,7939.0,221.0,8029.0,394.0,7985.0,230.0,8025.0,511.0,7369.0,285.0,7323.0,58.0,803.0,0.0,814.0
23,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,559.0,6570.0,319.0,6654.0,433.0,5162.0,248.0,5263.0,111.0,8277.0,0.0,8311.0,359.0,7784.0,230.0,7762.0,408.0,7831.0,233.0,7831.0,416.0,7661.0,232.0,7661.0,425.0,7340.0,229.0,7392.0,405.0,7601.0,206.0,7640.0,390.0,7939.0,221.0,8029.0,394.0,7985.0,230.0,8025.0,511.0,7369.0,285.0,7323.0,58.0,803.0,0.0,814.0
24,1,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,559.0,6570.0,319.0,6654.0,433.0,5162.0,248.0,5263.0,111.0,8277.0,0.0,8311.0,359.0,7784.0,230.0,7762.0,408.0,7831.0,233.0,7831.0,416.0,7661.0,232.0,7661.0,425.0,7340.0,229.0,7392.0,405.0,7601.0,206.0,7640.0,390.0,7939.0,221.0,8029.0,394.0,7985.0,230.0,8025.0,511.0,7369.0,285.0,7323.0,58.0,803.0,0.0,814.0
24,2,2022-05-05,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,,,,,559.0,6570.0,319.0,6654.0,433.0,5162.0,248.0,5263.0,111.0,8277.0,0.0,8311.0,359.0,7784.0,230.0,7762.0,408.0,7831.0,233.0,7831.0,416.0,7661.0,232.0,7661.0,425.0,7340.0,229.0,7392.0,405.0,7601.0,206.0,7640.0,390.0,7939.0,221.0,8029.0,394.0,7985.0,230.0,8025.0,511.0,7369.0,285.0,7323.0,58.0,803.0,0.0,814.0
25,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,258.0,4655.0,83.0,4604.0,110.0,3484.0,32.0,3524.0,258.0,5502.0,0.0,5464.0,386.0,4952.0,55.0,4798.0,291.0,5053.0,52.0,4979.0,311.0,4987.0,51.0,4943.0,337.0,4871.0,110.0,4796.0,291.0,5445.0,79.0,5405.0,221.0,5928.0,91.0,5918.0,145.0,6091.0,12.0,6068.0,225.0,5305.0,40.0,5236.0,68.0,627.0,35.0,616.0
25,2,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,258.0,4655.0,83.0,4604.0,110.0,3484.0,32.0,3524.0,258.0,5502.0,0.0,5464.0,386.0,4952.0,55.0,4798.0,291.0,5053.0,52.0,4979.0,311.0,4987.0,51.0,4943.0,337.0,4871.0,110.0,4796.0,291.0,5445.0,79.0,5405.0,221.0,5928.0,91.0,5918.0,145.0,6091.0,12.0,6068.0,225.0,5305.0,40.0,5236.0,68.0,627.0,35.0,616.0
26,1,2022-06-02,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,,,,,82.0,4768.0,29.0,4755.0,182.0,3544.0,41.0,3484.0,143.0,5626.0,124.0,5502.0,269.0,5131.0,187.0,5062.0,222.0,5304.0,179.0,5287.0,141.0,5196.0,41.0,5205.0,116.0,4999.0,36.0,4999.0,120.0,5566.0,61.0,5566.0,117.0,6065.0,32.0,6019.0,153.0,6201.0,48.0,6146.0,209.0,5468.0,152.0,5397.0,105.0,651.0,0.0,651.0
