Sample,Sub_Sample,Date_std,Lat,Lon,granule_id,granule_time,cloud_cover,has_result,download_url
1,1,2022-07-06,-20.44671667,-54.839505,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
1,2,2022-07-06,-20.44671667,-54.839505,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
2,1,2022-07-06,-20.44699567,-54.83885633,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
2,2,2022-07-06,-20.44699567,-54.83885633,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
3,1,2022-07-06,-20.446424,-54.83924633,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
3,2,2022-07-06,-20.446424,-54.83924633,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
4,1,2022-07-06,-20.44633333,-54.83876267,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
4,2,2022-07-06,-20.44633333,-54.83876267,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
5,1,2022-07-06,-20.446437,-54.839261,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
5,2,2022-07-06,-20.446437,-54.839261,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
6,1,2022-07-06,-20.44631867,-54.83876433,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
6,2,2022-07-06,-20.44631867,-54.83876433,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
7,1,2022-07-06,-20.446936,-54.83930267,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
7,2,2022-07-06,-20.446936,-54.83930267,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
8,1,2022-07-06,-20.447077,-54.83926867,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
8,2,2022-07-06,-20.447077,-54.83926867,G2335155143-LPCLOUD,2022-07-07T13:58:21.502000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022188T134721.v2.0/HLS.S30.T21KYT.2022188T134721.v2.0.B04.tif
9,1,2022-07-21,-20.44655467,-54.83886967,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
9,2,2022-07-21,-20.44655467,-54.83886967,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
10,1,2022-07-21,-20.44708367,-54.83894367,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
10,2,2022-07-21,-20.44708367,-54.83894367,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
11,1,2022-07-21,-20.447259,-54.83877367,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
11,2,2022-07-21,-20.447259,-54.83904833,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
12,1,2022-07-21,-20.44615,-54.83900633,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
12,2,2022-07-21,-20.44615,-54.83900633,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
13,1,2022-07-21,-20.446899,-54.83944133,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
13,2,2022-07-21,-20.446899,-54.83944133,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
14,1,2022-07-21,-20.44713633,-54.83906267,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
14,2,2022-07-21,-20.44713633,-54.83906267,G2362361345-LPCLOUD,2022-07-22T13:58:13.448000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022203T134709.v2.0/HLS.S30.T21KYT.2022203T134709.v2.0.B07.tif
15,1,2022-05-05,-20.44708767,-54.83857533,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
15,2,2022-05-05,-20.44708767,-54.83857533,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
16,1,2022-05-05,-20.44655833,-54.83967167,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
16,2,2022-05-05,-20.44655833,-54.83967167,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
17,1,2022-05-05,-20.44616533,-54.83883633,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
17,2,2022-05-05,-20.44616533,-54.83883633,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
18,1,2022-05-05,-20.44645667,-54.839142,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
18,2,2022-05-05,-20.44645667,-54.839142,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
19,1,2022-05-05,-20.44632333,-54.839544,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
19,2,2022-05-05,-20.44632333,-54.839544,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
20,1,2022-05-05,-20.44663067,-54.83930467,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
20,2,2022-05-05,-20.44663067,-54.83930467,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
21,1,2022-05-05,-20.44637233,-54.83855567,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
21,2,2022-05-05,-20.44637233,-54.83855567,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
22,1,2022-05-05,-20.44706367,-54.838707,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
22,2,2022-05-05,-20.44706367,-54.838707,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
23,1,2022-05-05,-20.44710133,-54.83922433,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
23,2,2022-05-05,-20.44710133,-54.83922433,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
24,1,2022-05-05,-20.446902,-54.83930767,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
24,2,2022-05-05,-20.446902,-54.83930767,G2264181238-LPCLOUD,2022-05-03T13:58:03.418000,81,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022123T135109.v2.0/HLS.S30.T21KYT.2022123T135109.v2.0.B8A.tif
25,1,2022-06-02,-20.44697833,-54.83885933,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
25,2,2022-06-02,-20.44697833,-54.83885933,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
26,1,2022-06-02,-20.446366,-54.838545,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
26,2,2022-06-02,-20.446366,-54.838545,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
27,1,2022-06-02,-20.44669467,-54.83948333,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
27,2,2022-06-02,-20.44669467,-54.83948333,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
28,1,2022-06-02,-20.44709433,-54.83860133,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
28,2,2022-06-02,-20.44709433,-54.83860133,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
29,1,2022-06-02,-20.44635133,-54.83874067,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
29,2,2022-06-02,-20.44635133,-54.83874067,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
30,1,2022-06-02,-20.44644167,-54.839228,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
30,2,2022-06-02,-20.44644167,-54.839228,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
31,1,2022-06-02,-20.44707067,-54.83908333,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
31,2,2022-06-02,-20.44707067,-54.83908333,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
32,1,2022-06-02,-20.44699567,-54.839329,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
32,2,2022-06-02,-20.44699567,-54.839329,G2401607053-LPCLOUD,2022-06-02T13:58:08.071000,99,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022153T135109.v2.0/HLS.S30.T21KYT.2022153T135109.v2.0.B02.tif
33,1,2022-05-18,-20.446899,-54.838422,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
33,2,2022-05-18,-20.446899,-54.838422,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
34,1,2022-05-18,-20.44601967,-54.83885567,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
34,2,2022-05-18,-20.44601967,-54.83885567,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
35,1,2022-05-18,-20.44621533,-54.83854267,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
35,2,2022-05-18,-20.44621533,-54.83854267,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
36,1,2022-05-18,-20.446813,-54.83898767,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
36,2,2022-05-18,-20.446813,-54.83898767,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
37,1,2022-05-18,-20.446996,-54.83918867,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
37,2,2022-05-18,-20.446996,-54.83918867,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
38,1,2022-05-18,-20.446863,-54.83923167,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
38,2,2022-05-18,-20.446863,-54.83923167,G2275176481-LPCLOUD,2022-05-18T13:58:14.143000,6,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022138T135121.v2.0/HLS.S30.T21KYT.2022138T135121.v2.0.B11.tif
39,1,2022-06-22,-20.44614667,-54.838631,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
39,2,2022-06-22,-20.44614667,-54.838631,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
40,1,2022-06-22,-20.44657867,-54.838848,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
40,2,2022-06-22,-20.44657867,-54.838848,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
41,1,2022-06-22,-20.44647667,-54.83916633,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
41,2,2022-06-22,-20.44647667,-54.83916633,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
42,1,2022-06-22,-20.44703067,-54.838801,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
42,2,2022-06-22,-20.44703067,-54.838801,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
43,1,2022-06-22,-20.44683167,-54.839217,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
43,2,2022-06-22,-20.44683167,-54.839217,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
44,1,2022-06-22,-20.446942,-54.839051,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
44,2,2022-06-22,-20.446942,-54.839051,G2305043598-LPCLOUD,2022-06-22T13:58:13.128000,14,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022173T134709.v2.0/HLS.S30.T21KYT.2022173T134709.v2.0.B09.tif
45,1,2022-04-20,-20.446484,-54.83907833,G2254003945-LPCLOUD,2022-04-18T13:58:12.453000,0,True,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022108T135121.v2.0/HLS.S30.T21KYT.2022108T135121.v2.0.B04.tif
